ADMIN,ISO_A3,FPU_ID,LSsum,PY5sum,PY5per,PY10sum,PY10per,PY25sum,PY25per,PY50sum,PY50per,PY100sum,PY100per,PY250sum,PY250per,PY500sum,PY500per,PY1000sum,PY1000per
Rwanda,RWA,510,9225073,370829,0.040197947,393538,0.042659608,457836,0.049629526,458166,0.049665298,458253,0.049674729,458445,0.049695542,459450,0.049804484,460052,0.049869741
Rwanda,RWA,539,2653879,6386,0.002406289,6386,0.002406289,6486,0.00244397,6486,0.00244397,6486,0.00244397,27409,0.010327901,27499,0.010361814,27499,0.010361814
Saint Kitts and Nevis,KNA,243,38442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Lucia,LCA,261,81667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,SPM,429,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,VCT,264,70448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,SMR,167,28872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,317,7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,327,164965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,187,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,190,7738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,197,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,209,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,253,25732268,319558,0.012418571,487259,0.018935719,521864,0.020280529,540226,0.020994107,637480,0.024773564,701602,0.027265455,794218,0.030864672,816936,0.031747532
Saudi Arabia,SAU,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,424,0.430337753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,482,194643,0,0,6,3.08257E-05,36031,0.185113259,36031,0.185113259,36031,0.185113259,36032,0.185118396,36032,0.185118396,36032,0.185118396
Saudi Arabia,SAU,488,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,SAU,489,113292,2,1.76535E-05,3,2.64802E-05,4,3.5307E-05,4,3.5307E-05,4,3.5307E-05,4,3.5307E-05,4,3.5307E-05,5,4.41337E-05
Senegal,SEN,262,2620324,22413,0.008553522,25216,0.009623237,31197,0.01190578,34654,0.013225082,35670,0.01361282,82531,0.031496487,83853,0.032001004,84535,0.032261278
Senegal,SEN,267,1067418,29701,0.027825088,40585,0.038021656,41086,0.038491013,45739,0.04285013,49097,0.045996039,52667,0.049340558,53715,0.050322367,57902,0.054244916
Senegal,SEN,271,1678829,26627,0.01586046,29093,0.017329341,32498,0.01935754,34721,0.020681678,38520,0.022944564,41904,0.024960255,44058,0.026243292,46580,0.02774553
Senegal,SEN,284,7218695,164802,0.022829888,197730,0.027391378,241318,0.033429588,269948,0.037395679,292182,0.040475737,330369,0.045765751,349769,0.048453218,376667,0.052179376
Senegal,SEN,290,268518,3128,0.011649126,3447,0.012837128,3802,0.0141592,4674,0.017406654,4980,0.018546243,6076,0.022627906,6212,0.02313439,6735,0.025082117
Siachen Glacier,-99,20,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siachen Glacier,-99,491,6668,167,0.025044991,585,0.087732454,585,0.087732454,585,0.087732454,585,0.087732454,585,0.087732454,585,0.087732454,585,0.087732454
Sierra Leone,SLE,290,21753,1239,0.056957661,1311,0.060267549,1332,0.061232933,1332,0.061232933,1332,0.061232933,1547,0.071116628,1756,0.080724498,1819,0.08362065
Sierra Leone,SLE,296,5258388,189348,0.036008754,209975,0.039931439,230882,0.043907372,251717,0.047869613,271939,0.051715279,294653,0.056034853,310045,0.058961986,324131,0.061640754
Sierra Leone,SLE,305,2378,4,0.001682086,4,0.001682086,4,0.001682086,11,0.004625736,11,0.004625736,11,0.004625736,11,0.004625736,11,0.004625736
Sierra Leone,SLE,511,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,325,5026389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,13,660253,8225,0.012457346,60790,0.092070767,68469,0.103701157,81249,0.123057373,83328,0.126206166,104747,0.158646761,115670,0.175190419,116811,0.176918545
Slovakia,SVK,16,4504766,430350,0.095532154,643587,0.14286802,707249,0.157000164,753003,0.167156962,786707,0.174638816,840068,0.18648427,852545,0.189254003,859304,0.190754414
Slovakia,SVK,115,294816,512,0.001736676,512,0.001736676,517,0.001753636,517,0.001753636,517,0.001753636,517,0.001753636,517,0.001753636,517,0.001753636
Slovenia,SVN,13,761200,51272,0.067356805,51994,0.068305307,55403,0.072783762,58405,0.076727535,60228,0.079122438,63801,0.083816343,63915,0.083966106,65743,0.086367578
Slovenia,SVN,15,1245471,131183,0.105328024,160911,0.129196906,163747,0.131473956,166147,0.133400938,167312,0.134336327,170427,0.136837389,172674,0.138641526,174407,0.140032967
Slovenia,SVN,16,83,42,0.506024096,42,0.506024096,42,0.506024096,42,0.506024096,42,0.506024096,42,0.506024096,42,0.506024096,42,0.506024096
Slovenia,SVN,167,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,355,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,358,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,360,61854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,371,226943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,372,7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,SLB,376,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SOM,315,1895634,36083,0.019034793,49835,0.026289358,58236,0.03072112,66313,0.034981964,73626,0.038839776,75905,0.040042012,77485,0.040875507,84651,0.044655772
Somalia,SOM,323,4950248,726350,0.146730022,848945,0.171495448,934652,0.188809126,974379,0.196834381,1008703,0.203768175,1059052,0.21393918,1084043,0.218987614,1103048,0.222826816
Somalia,SOM,341,656451,140957,0.214725852,174531,0.265870568,195868,0.298374136,212311,0.323422464,265693,0.404741557,271602,0.413742991,275932,0.420339066,280656,0.427535338
Somaliland,-99,281,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somaliland,-99,315,2355274,146587,0.062237769,152758,0.064857847,161867,0.068725337,163088,0.069243748,165505,0.070269956,166810,0.070824032,170823,0.072527867,171831,0.072955843
Somaliland,-99,323,263300,2739,0.010402583,2890,0.010976073,2892,0.010983669,2925,0.011109001,2960,0.011241929,2981,0.011321686,2988,0.011348272,3263,0.012392708
South Africa,ZAF,399,12572358,151847,0.012077846,183654,0.014607761,203969,0.016223607,206427,0.016419116,207861,0.016533175,210152,0.016715401,213377,0.016971916,216348,0.017208228
South Africa,ZAF,404,21362526,293248,0.013727216,462000,0.021626656,495055,0.023173992,512188,0.023976004,523314,0.024496822,540225,0.025288442,551505,0.025816469,579971,0.02714899
South Africa,ZAF,553,669136,5816,0.008691806,19133,0.028593589,22121,0.033059049,22537,0.033680747,22592,0.033762942,22632,0.033822721,22949,0.034296466,23101,0.034523624
South Africa,ZAF,558,47224,1759,0.037248009,2237,0.047369981,2377,0.050334576,2410,0.051033373,2558,0.054167373,2608,0.055226156,3093,0.065496358,3303,0.069943249
South Africa,ZAF,559,14005792,131971,0.009422602,174541,0.012462059,200314,0.014302226,208079,0.014856639,215663,0.01539813,243626,0.017394661,247319,0.017658337,255664,0.018254162
South Korea,KOR,162,63199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,KOR,177,47963442,2013364,0.041977054,2393815,0.049909158,2802520,0.058430335,3047262,0.063533013,3354155,0.069931491,3813676,0.079512142,4101588,0.08551488,4447599,0.092728937
South Sudan,SSD,314,46193,1201,0.02599961,1827,0.039551447,1990,0.04308012,2659,0.057562834,2659,0.057562834,2747,0.059467885,2822,0.061091507,3032,0.065637651
South Sudan,SSD,323,21549,701,0.032530512,726,0.033690658,969,0.044967284,1022,0.047426795,1091,0.050628799,1142,0.052995499,1219,0.05656875,1225,0.056847185
South Sudan,SSD,503,1398455,246053,0.175946312,291910,0.2087375,325305,0.232617424,346993,0.248125968,368652,0.263613774,421325,0.301278911,436856,0.312384739,473007,0.33823541
South Sudan,SSD,508,4104587,346221,0.084349777,475110,0.115750988,561934,0.136903908,598235,0.145747916,645768,0.157328374,727406,0.17721783,758987,0.184911905,800647,0.195061525
South Sudan,SSD,509,2195214,311123,0.141727868,395308,0.180077204,468977,0.213636119,504378,0.229762565,527401,0.240250381,560595,0.255371458,581994,0.265119483,598020,0.27241991
South Sudan,SSD,510,2708588,135864,0.050160453,161336,0.059564614,179642,0.066323117,189402,0.069926471,201453,0.074375653,216751,0.080023614,234544,0.086592719,246246,0.090913051
South Sudan,SSD,515,92676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,137,1944,0,0,4,0.002057613,4,0.002057613,4,0.002057613,4,0.002057613,4,0.002057613,4,0.002057613,4,0.002057613
Spain,ESP,151,11492472,440094,0.038294111,495090,0.043079505,551441,0.047982801,585977,0.050987899,606299,0.052756187,637262,0.055450385,654439,0.056945016,661308,0.057542711
Spain,ESP,153,883362,3284,0.003717615,3358,0.003801386,3412,0.003862516,3412,0.003862516,3434,0.003887421,3505,0.003967796,3590,0.004064019,3590,0.004064019
Spain,ESP,156,108220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,165,31404865,1023240,0.032582213,1274488,0.040582502,1472239,0.046879329,1579794,0.050304117,1603672,0.051064445,1657489,0.052778097,1734938,0.055244243,1764327,0.056180054
Spain,ESP,192,251340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,195,1711293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,ESP,196,162759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,299,21113559,973615,0.046113258,1062488,0.050322544,1189320,0.056329679,1268022,0.060057236,1323601,0.06268962,1379999,0.065360795,1433735,0.067905889,1491950,0.070663122
Sudan,SDN,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,230,6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,247,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,250,989006,9400,0.009504492,14340,0.014499406,14844,0.015009009,15048,0.015215277,19878,0.020098968,20006,0.020228391,20228,0.020452859,21829,0.022071656
Sudan,SDN,263,1773749,388124,0.218815627,524021,0.295431315,571613,0.32226262,578876,0.326357337,592605,0.33409744,616373,0.347497307,625248,0.352500833,628673,0.354431771
Sudan,SDN,272,2131269,41524,0.019483228,58209,0.027311897,65203,0.03059351,66134,0.031030339,67845,0.031833147,71003,0.033314894,75111,0.035242384,75942,0.035632292
Sudan,SDN,483,6560470,814662,0.124177384,1118349,0.170467817,1539906,0.234724951,1976481,0.30127125,2364151,0.360363053,2654940,0.404687469,2877985,0.438685795,3113949,0.47465334
Sudan,SDN,484,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,503,8273915,121322,0.014663191,171176,0.020688634,238627,0.028840881,326212,0.039426559,387524,0.046836836,511186,0.061782844,593156,0.071689883,706746,0.085418571
Sudan,SDN,504,6581961,432850,0.065763076,617065,0.093750935,807390,0.12266709,901062,0.136898715,1022729,0.155383631,1128003,0.171377953,1204083,0.182936818,1294119,0.196616024
Sudan,SDN,506,2463189,56184,0.022809456,88187,0.035801962,105669,0.042899266,108725,0.044139934,111638,0.045322547,116440,0.047272053,118768,0.048217169,121805,0.049450123
Sudan,SDN,507,15343,727,0.047383171,903,0.058854201,906,0.05904973,920,0.059962198,1260,0.08212214,1519,0.099002803,1524,0.099328684,1524,0.099328684
Sudan,SDN,508,5396342,107011,0.019830285,260139,0.048206544,319650,0.05923457,345560,0.064035971,366913,0.067992911,404005,0.074866456,415292,0.076958058,424915,0.078741303
Sudan,SDN,509,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,SDN,515,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,319,544614,135807,0.24936377,140247,0.257516333,143793,0.264027366,144761,0.265804772,145280,0.26675774,146176,0.268402942,146804,0.269556053,147973,0.271702527
Suriname,SUR,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,526,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,SWZ,399,111691,1592,0.01425361,1621,0.014513255,2069,0.018524322,2189,0.019598714,2193,0.019634527,3531,0.031614007,3674,0.032894325,4265,0.038185709
Swaziland,SWZ,404,1265908,25926,0.020480161,28491,0.022506375,29097,0.022985083,29172,0.023044329,29639,0.023413234,29830,0.023564114,29997,0.023696035,30717,0.024264796
Sweden,SWE,96,5930,0,0,0,0,1,0.000168634,1,0.000168634,1,0.000168634,1,0.000168634,1,0.000168634,1,0.000168634
Sweden,SWE,98,52640,0,0,154,0.002925532,154,0.002925532,289,0.005490122,289,0.005490122,295,0.005604103,295,0.005604103,295,0.005604103
Sweden,SWE,102,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,SWE,103,8651540,114595,0.013245619,176079,0.02035233,269344,0.031132492,280386,0.032408797,296810,0.034307187,332615,0.038445756,366776,0.042394302,376300,0.043495147
Switzerland,CHE,11,11978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,CHE,123,6402920,328932,0.051372186,409620,0.063973937,507082,0.07919543,515231,0.08046813,519235,0.08109347,527153,0.082330093,528126,0.082482055,532374,0.083145502
Switzerland,CHE,136,1137637,15311,0.013458599,64494,0.056691194,64555,0.056744814,64555,0.056744814,64555,0.056744814,69722,0.061286685,70201,0.061707733,70201,0.061707733
Switzerland,CHE,167,383361,22972,0.059922632,22972,0.059922632,22972,0.059922632,22972,0.059922632,22972,0.059922632,23869,0.062262463,24035,0.062695475,24073,0.062794598
Syria,SYR,45,44950,1167,0.02596218,2413,0.053681869,3763,0.083715239,4735,0.105339266,5396,0.120044494,6027,0.134082314,7249,0.161268076,7293,0.162246941
Syria,SYR,175,19909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,SYR,176,13171773,492764,0.037410605,538703,0.040898291,672355,0.05104514,678965,0.051546971,874392,0.066383774,876913,0.066575168,881469,0.066921059,887363,0.067368531
Syria,SYR,187,2900973,52216,0.017999478,52394,0.018060837,62947,0.021698582,63129,0.021761319,63129,0.021761319,63197,0.02178476,63229,0.021795791,63427,0.021864044
Syria,SYR,253,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,SYR,424,34449,39,0.001132108,404,0.011727481,404,0.011727481,872,0.025312781,884,0.025661122,899,0.026096549,922,0.026764202,933,0.027083515
Syria,SYR,487,89415,2597,0.029044344,2741,0.030654812,2741,0.030654812,2741,0.030654812,2767,0.030945591,2767,0.030945591,2767,0.030945591,2769,0.030967958
Syria,SYR,488,4343660,208015,0.047889338,254075,0.058493298,332482,0.076544205,387797,0.089278857,433987,0.099912746,499970,0.115103392,541122,0.12457743,597759,0.137616434
Taiwan,TWN,219,22737037,541017,0.023794525,1047082,0.046051823,1610620,0.070836847,2018211,0.088763149,2314460,0.101792507,2718661,0.119569714,3012187,0.132479311,3261828,0.143458798
Taiwan,TWN,221,96773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,TJK,20,2335,8,0.003426124,8,0.003426124,40,0.017130621,40,0.017130621,40,0.017130621,42,0.017987152,76,0.03254818,76,0.03254818
Tajikistan,TJK,467,1739144,61983,0.035639947,89126,0.05124705,96753,0.055632541,97031,0.05579239,98833,0.056828532,99844,0.057409852,106425,0.061193898,106702,0.061353171
Tajikistan,TJK,471,5847536,155585,0.026606933,313351,0.053586844,398591,0.068163924,507025,0.086707461,515405,0.088140543,536903,0.091816964,545373,0.093265437,570226,0.097515603
Tajikistan,TJK,473,222342,3531,0.01588094,4646,0.020895737,5003,0.022501372,5003,0.022501372,5003,0.022501372,5003,0.022501372,5003,0.022501372,5003,0.022501372
Thailand,THA,26,1096648,59217,0.053998184,90067,0.082129361,108507,0.098944237,113350,0.103360422,116581,0.106306673,119066,0.108572669,120821,0.110173,130803,0.119275282
Thailand,THA,27,13076444,536215,0.041006179,682006,0.052155311,749368,0.057306711,796941,0.06094478,832894,0.063694228,871189,0.066622776,919329,0.070304205,959175,0.073351364
Thailand,THA,28,6657815,300317,0.045107441,337035,0.050622464,390566,0.05866279,427611,0.064226927,464620,0.069785658,533341,0.080107513,580721,0.087223962,620673,0.093224729
Thailand,THA,255,705,128,0.181560284,128,0.181560284,128,0.181560284,128,0.181560284,138,0.195744681,138,0.195744681,138,0.195744681,138,0.195744681
Thailand,THA,259,644659,102863,0.159561877,103173,0.160042751,106494,0.165194312,114554,0.177697046,114991,0.178374924,115145,0.17861381,115380,0.178978344,115537,0.179221883
Thailand,THA,279,33761865,5202490,0.154093679,6602790,0.195569469,7774959,0.230288196,8478426,0.251124338,9226714,0.273288043,10102515,0.299228582,10544767,0.31232774,11505763,0.340791689
Thailand,THA,283,2496710,383404,0.15356369,534902,0.214242743,553062,0.221516315,566228,0.226789655,632863,0.253478778,645523,0.258549451,656204,0.262827481,667184,0.267225268
Thailand,THA,288,119870,11251,0.093860015,16490,0.137565696,19016,0.158638525,19127,0.159564528,20624,0.172053057,23278,0.19419371,24659,0.205714524,25190,0.210144323
Thailand,THA,300,8774712,684435,0.078000851,762201,0.086863364,843822,0.096165207,873089,0.099500588,916928,0.104496649,989019,0.112712417,1020780,0.116332023,1041363,0.118677741
Thailand,THA,325,102091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,204,253250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,208,5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,210,5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,211,8217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,213,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bahamas,BHS,222,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,TGO,298,208358,991,0.004756237,1322,0.006344849,1633,0.007837472,1960,0.009406886,2034,0.009762044,2034,0.009762044,2240,0.010750727,2332,0.011192275
Togo,TGO,303,4804510,60335,0.012557992,64252,0.013373268,70252,0.014622095,74142,0.015431751,80973,0.01685354,126884,0.026409353,137233,0.028563371,149658,0.031149482
Togo,TGO,304,1938071,76930,0.039694108,79988,0.041271966,84241,0.043466416,87725,0.04526408,89927,0.046400261,92856,0.047911557,94725,0.048875918,96794,0.049943475
Trinidad and Tobago,TTO,280,37477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,293,1154066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TUN,23,754949,42885,0.056805162,46208,0.061206784,46320,0.061355138,46413,0.061478325,46508,0.061604161,46780,0.061964451,47011,0.062270432,47455,0.062858551
Tunisia,TUN,24,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TUN,25,30273,0,0,0,0,0,0,2,6.60655E-05,2,6.60655E-05,2,6.60655E-05,2,6.60655E-05,2,6.60655E-05
Tunisia,TUN,174,15893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunisia,TUN,181,9770136,256502,0.026253678,333985,0.034184273,347919,0.035610456,370616,0.037933556,384842,0.039389626,409763,0.041940358,418462,0.042830724,447977,0.045851665
Tunisia,TUN,189,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,TUR,45,1118844,6048,0.005405579,6510,0.005818506,8288,0.007407646,8653,0.007733875,11508,0.010285616,12740,0.011386753,16097,0.014387171,16097,0.014387171
Turkey,TUR,149,6775533,35942,0.005304675,37805,0.005579635,38550,0.005689589,38862,0.005735637,40989,0.006049561,41320,0.006098413,42786,0.00631478,44627,0.006586493
Turkey,TUR,152,6924252,102609,0.014818785,243476,0.035162787,277452,0.040069599,338685,0.048912865,343125,0.049554089,368929,0.053280701,393351,0.056807725,396554,0.057270302
Turkey,TUR,158,1169742,19764,0.016896033,31222,0.026691356,75280,0.064356072,78356,0.066985711,78590,0.067185755,88757,0.075877416,89026,0.076107381,89100,0.076170643
Turkey,TUR,160,6818678,62273,0.009132709,116277,0.017052719,146478,0.021481877,160119,0.023482411,166787,0.024460313,176316,0.025857798,178286,0.026146711,181874,0.026672912
Turkey,TUR,169,14709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,TUR,170,43358925,854353,0.019704202,1215370,0.028030446,1571660,0.03624767,1616842,0.037289716,1673153,0.038588434,1739795,0.040125418,1850044,0.042668124,1872152,0.043178008
Turkey,TUR,176,1180875,96327,0.081572563,102922,0.087157404,107380,0.090932571,108979,0.092286652,109290,0.092550016,112867,0.095579126,114966,0.097356621,116599,0.098739494
Turkey,TUR,205,26756,0,0,41,0.001532367,41,0.001532367,41,0.001532367,41,0.001532367,41,0.001532367,41,0.001532367,41,0.001532367
Turkey,TUR,487,3414687,88697,0.025975148,101075,0.029600078,102405,0.029989572,103186,0.030218289,103581,0.030333966,103948,0.030441443,104543,0.03061569,113969,0.033376119
Turkey,TUR,488,7977390,134869,0.016906407,180670,0.022647758,199005,0.024946129,206446,0.02587889,208642,0.026154168,211971,0.026571473,216589,0.027150359,219529,0.0275189
Turkmenistan,TKM,142,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,150,852790,9861,0.011563222,14170,0.016616048,23684,0.027772371,31820,0.03731282,33288,0.039034229,67936,0.079663223,70754,0.082967671,79186,0.092855216
Turkmenistan,TKM,154,74919,0,0,0,0,4,5.3391E-05,4,5.3391E-05,4,5.3391E-05,4,5.3391E-05,4,5.3391E-05,4,5.3391E-05
Turkmenistan,TKM,172,2771387,73919,0.026672204,89570,0.032319557,111306,0.040162561,122429,0.044176075,138604,0.050012503,149401,0.053908386,165774,0.059816258,176687,0.063753998
Turkmenistan,TKM,205,106339,5665,0.053273023,6693,0.062940219,11456,0.107730936,11907,0.111972089,12651,0.118968582,12879,0.121112668,13244,0.124545087,13291,0.12498707
Turkmenistan,TKM,470,189688,16452,0.086731897,23766,0.12528995,28403,0.149735355,33956,0.179009742,36619,0.193048585,38890,0.205020876,42350,0.223261355,42557,0.224352621
Turkmenistan,TKM,471,1020875,62290,0.061016285,101717,0.099637076,147347,0.144334027,166385,0.162982735,201281,0.197165177,246906,0.24185723,285564,0.279724746,309624,0.303292764
Turks and Caicos Islands,TCA,216,19171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,314,181742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,323,198402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,509,116386,177,0.001520801,196,0.001684051,196,0.001684051,196,0.001684051,200,0.00171842,200,0.00171842,217,0.001864485,217,0.001864485
Uganda,UGA,510,33208601,93938,0.002828725,126841,0.003819523,175194,0.005275561,181790,0.005474184,191322,0.005761218,202004,0.006082882,207134,0.00623736,211614,0.006372265
Uganda,UGA,515,878950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uganda,UGA,516,104491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,UKR,8,6999,21,0.003000429,23,0.003286184,30,0.004286327,31,0.004429204,46,0.006572367,91,0.013001857,91,0.013001857,108,0.015430776
Ukraine,UKR,10,5757229,364206,0.063260642,382388,0.066418758,408422,0.070940725,423203,0.073508106,438043,0.076085735,459635,0.07983615,495524,0.086069878,500933,0.087009393
Ukraine,UKR,12,19894641,540643,0.027175308,659882,0.033168832,753976,0.037898447,788025,0.039609913,827047,0.041571346,881638,0.044315351,919052,0.046195958,949593,0.047731095
Ukraine,UKR,14,268271,2260,0.008424317,2311,0.008614423,6893,0.025694167,6897,0.025709078,6897,0.025709078,7152,0.026659609,7156,0.026674519,7199,0.026834805
Ukraine,UKR,16,2412776,72125,0.029892953,161409,0.066897632,206378,0.085535499,218820,0.090692215,233342,0.096711008,311606,0.129148334,314528,0.130359387,316902,0.131343316
Ukraine,UKR,115,1477826,32862,0.022236718,35881,0.024279584,38301,0.025917124,39722,0.026878672,43360,0.029340396,50668,0.034285498,52758,0.035699737,53952,0.036507681
Ukraine,UKR,134,5609697,76761,0.013683627,107884,0.019231698,118367,0.021100427,121842,0.02171989,123123,0.021948244,126218,0.022499967,130799,0.023316589,135253,0.024110571
Ukraine,UKR,146,19787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,UKR,422,4659837,144614,0.031034133,162263,0.034821604,187600,0.040258919,190073,0.040789624,195809,0.042020569,199803,0.04287768,201651,0.04327426,206943,0.044409922
Ukraine,UKR,428,4664517,182103,0.039040055,227131,0.048693359,238227,0.051072169,242636,0.05201739,244779,0.052476816,253565,0.054360398,258619,0.055443897,263059,0.056395764
United Arab Emirates,ARE,212,4706553,16400,0.003484503,22529,0.00478673,24251,0.005152603,24895,0.005289434,25013,0.005314505,25442,0.005405655,25446,0.005406505,29251,0.006214952
United Arab Emirates,ARE,251,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,253,14000,0,0,0,0,123,0.008785714,128,0.009142857,128,0.009142857,163,0.011642857,163,0.011642857,356,0.025428571
United Kingdom,GBR,94,18626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,GBR,110,1803811,18049,0.010006037,31062,0.017220208,33178,0.01839328,33455,0.018546843,33949,0.018820708,34592,0.019177175,36489,0.020228838,36527,0.020249904
United Kingdom,GBR,112,60593392,1228887,0.020280875,1867456,0.030819466,2224297,0.036708574,2367555,0.039072825,2470516,0.040772037,2591221,0.042764086,2658587,0.043875857,2818949,0.046522383
United Republic of Tanzania,TZA,31,1604834,36825,0.022946298,44898,0.027976725,46475,0.028959381,47048,0.029316428,47655,0.02969466,48797,0.03040626,49222,0.030671085,49618,0.030917839
United Republic of Tanzania,TZA,32,104897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Republic of Tanzania,TZA,33,17740,237,0.013359639,237,0.013359639,237,0.013359639,237,0.013359639,237,0.013359639,1437,0.081003382,1437,0.081003382,1608,0.090642616
United Republic of Tanzania,TZA,341,1035123,33203,0.032076381,33399,0.032265731,34292,0.03312843,34546,0.033373812,34910,0.033725461,35837,0.034621006,36186,0.034958164,36437,0.035200648
United Republic of Tanzania,TZA,361,2318114,26376,0.011378215,40863,0.017627692,43163,0.018619878,46731,0.02015906,48814,0.021057636,49631,0.021410077,51498,0.022215473,52204,0.022520031
